IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000017715743|2472_97503014|LOC0000000002165883|MDU|-29.775213700|-57.088756600|Underground|Dutos|12.500000000|12.500000000|PT3342|LOC0000000001801400|Poste|-29.775127800|-57.088840300|EQP0000000002123886|RSUGNHUB-06|LOC0000000001801704|Poste|PT3494|-29.774952800|-57.087711100|EQP0000000017715714|I01GPF306|LOC0000000002165883|MDU|2472_97503014|-29.775213700|-57.088756600|ROT0000000017715741|2472_97503014 >> PT3342|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017435541|PT2892|LOC0000000001800499|Poste|-29.763569500|-57.091251400|Underground|Dutos|10.010000000|10.010000000|2694_97503280 SEM ADEQUAÇÃO|LOC0000000002222188|MDU|-29.763562300|-57.091354600|EQP0000000002105803|I01G02178|LOC0000000001800493|Poste|PT2889|-29.763241700|-57.091258300|EQP0000000017435512|I01GPF2177|LOC0000000002222188|MDU|2694_97503280 SEM ADEQUAÇÃO|-29.763562300|-57.091354600|ROT0000000017435539|PT2892 >> 2694_97503280 SEM ADEQUAÇÃO|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000034339528|PT587|LOC0000000001795891|Poste|-29.765106700|-57.072869600|Underground|Dutos|51.860000000|51.860000000|4001(4)_97502526;BL B|LOC0000000002250676|MDU|-29.764774300|-57.073246900|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000034162182|I01GP902|LOC0000000002250676|MDU|4001(4)_97502526;BL B|-29.764774300|-57.073246900|ROT0000000017447859|PT587 >> 4001(4)_97502526;BL B|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000071357937|2690(3)_97502830|LOC0000000002223523|MDU|-29.772600500|-57.087023200|Underground|Dutos|30.160000000|30.160000000|PT3634|LOC0000000001801984|Poste|-29.772339400|-57.086935500|EQP0000000002342788|HUB-10|LOC0000000001801984|Poste|PT3634|-29.772339400|-57.086935500|EQP0000000071354689|I01GP380|LOC0000000002223523|MDU|2690(3)_97502830|-29.772600500|-57.087023200|ROT0000000071357355|2690(3)_97502830 >> PT3634|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016385679|4377(4)_97502208|LOC0000000016355927|MDU|-29.754552200|-57.069162900|Underground|Dutos|12.920000000|12.920000000|4377(5)_97502208|LOC0000000016356220|MDU|-29.754435700|-57.069165600|EQP0000000016384488|I01GP667|LOC0000000016355927|MDU|4377(4)_97502208|-29.754552200|-57.069162900|EQP0000000016384707|I01GP666|LOC0000000016356220|MDU|4377(5)_97502208|-29.754435700|-57.069165600|ROT0000000016359413|4377(4)_97502208 >> 4377(5)_97502208|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038123639|PT4267|LOC0000000004771854|Poste|-29.758521600|-57.085685500|Underground|Dutos|28.810000000|28.810000000|2788(2)_97501710|LOC0000000002196604|MDU|-29.758565800|-57.085392000|EQP0000000002409589|RSUGNHUB-83|LOC0000000002409547|Poste|PT4242|-29.758532800|-57.086031200|EQP0000000038123189|I01GPF2049|LOC0000000002196604|MDU|2788(2)_97501710|-29.758565800|-57.085392000|ROT0000000038123065|PT4267 >> 2788(2)_97501710|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014422987|PT3522|LOC0000000001801760|Poste|-29.774563900|-57.087719700|Underground|Dutos|22.850000000|22.850000000|3923_97502875|LOC0000000002221888|MDU|-29.774716000|-57.087610500|EQP0000000002123886|RSUGNHUB-06|LOC0000000001801704|Poste|PT3494|-29.774952800|-57.087711100|EQP0000000014422049|I01GP310|LOC0000000002221888|MDU|3923_97502875|-29.774716000|-57.087610500|ROT0000000014422603|PT3522 >> 3923_97502875|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016121425|PT1502|LOC0000000001797718|Poste|-29.749774500|-57.084419100|Underground|Dutos|17.480000000|17.480000000|2916_97501614|LOC0000000002192400|MDU|-29.749878700|-57.084283400|EQP0000000002632788|RSUGNHUB-45|LOC0000000001797716|Poste|PT1501|-29.749757900|-57.084121800|EQP0000000016121397|I01GP1277|LOC0000000002192400|MDU|2916_97501614|-29.749878700|-57.084283400|ROT0000000016121424|PT1502 >> 2916_97501614|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017343080|PT1186|LOC0000000001797086|Poste|-29.754476300|-57.084769800|Underground|Dutos|13.230000000|13.230000000|1691_97501633_END BLOQUEADO|LOC0000000002197628|MDU|-29.754512000|-57.084639300|EQP0000000002598182|RSUGNHUB-55|LOC0000000001795357|Poste|PT320|-29.754019700|-57.084998900|EQP0000000017342833|I01GPF1485|LOC0000000002197628|MDU|1691_97501633_END BLOQUEADO|-29.754512000|-57.084639300|ROT0000000017342757|PT1186 >> 1691_97501633_END BLOQUEADO|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017434569|PT1619|LOC0000000001797952|Poste|-29.758868400|-57.072024200|Underground|Dutos|75.130000000|75.130000000|2161(6)_97502472|LOC0000000002229569|MDU|-29.758603600|-57.071309200|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017434536|I01GP829|LOC0000000002229569|MDU|2161(6)_97502472|-29.758603600|-57.071309200|ROT0000000017434563|PT1619 >> 2161(6)_97502472|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441489|PT2056|LOC0000000001798827|Poste|-29.758156600|-57.074135500|Underground|Dutos|18.890000000|18.890000000|3891_97502367|LOC0000000002199774|MDU|-29.758043000|-57.074281100|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017441347|I01GPF757|LOC0000000002199774|MDU|3891_97502367|-29.758043000|-57.074281100|ROT0000000017441278|PT2056 >> 3891_97502367|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1866|LOC0000000001798446|Poste|-29.757765900|-57.072051900|Underground|Dutos|23.940000000|23.940000000|2065_97502204|LOC0000000002201713|MDU|-29.757778400|-57.071804800|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000017442217|PT1866 >> 2065_97502204|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1255|LOC0000000001797224|Poste|-29.757544200|-57.081634600|Underground|Dutos|23.800000000|23.800000000|2012_97501648|LOC0000000002211996|MDU|-29.757408900|-57.081742600|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000038259855|PT1255 >> 2012_97501648|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038113209|PT2287|LOC0000000001799289|Poste|-29.758841100|-57.086321000|Underground|Dutos|15.160000000|15.160000000|2179_97501695|LOC0000000002195793|MDU|-29.758940600|-57.086213400|EQP0000000002409542|RSUGNHUB-84|LOC0000000001799289|Poste|PT2287|-29.758841100|-57.086321000|EQP0000000038112511|I01GPF2059|LOC0000000002195793|MDU|2179_97501695|-29.758940600|-57.086213400|ROT0000000038112259|PT2287 >> 2179_97501695|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002735808|R3E-02|LOC0000000002730177|Caixa Subterrânea|-29.765287400|-57.084630700|Underground|Dutos|11.090000000|11.090000000|PT138|LOC0000000001794993|Poste|-29.765385000|-57.084605700|EQP0000000002734556|RSUGNFIST-38|LOC0000000002730177|CS|R3E-02|-29.765287400|-57.084630700|EQP0000000002342041|RSUGNFOSC-18|LOC0000000001795033|Poste|PT158|-29.766739800|-57.084823500|ROT0000000002730940|R3E-02 >> PT138|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017693876|PT152|LOC0000000001795021|Poste|-29.767638600|-57.084570100|Underground|Dutos|26.970000000|26.970000000|3134_97502768|LOC0000000002250942|MDU|-29.767526300|-57.084817500|EQP0000000002360602|RSUGNHUB-17|LOC0000000001795025|Poste|PT154|-29.768743100|-57.084556400|EQP0000000017693800|I01GPF537|LOC0000000002250942|MDU|3134_97502768|-29.767526300|-57.084817500|ROT0000000017693837|PT152 >> 3134_97502768|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017562442|3286_97502680|LOC0000000002230894|MDU|-29.768839300|-57.079993700|Underground|Dutos|10.450000000|10.450000000|PT897|LOC0000000001796511|Poste|-29.768802900|-57.079894000|EQP0000000002366563|RSUGNHUB-34|LOC0000000001796511|Poste|PT897|-29.768802900|-57.079894000|EQP0000000017562283|I01GP1068|LOC0000000002230894|MDU|3286_97502680|-29.768839300|-57.079993700|ROT0000000017562310|3286_97502680 >> PT897|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017716078|2829_97502850|LOC0000000002215024|MDU|-29.774868300|-57.084983200|Underground|Dutos|27.860000000|27.860000000|PT4050|LOC0000000001802816|Poste|-29.775083700|-57.085131700|EQP0000000002343081|RSUGNHUB-08|LOC0000000001801544|Poste|PT3414|-29.774095400|-57.084483700|EQP0000000017716050|I01GPF345|LOC0000000002215024|MDU|2829_97502850|-29.774868300|-57.084983200|ROT0000000017716077|2829_97502850 >> PT4050|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009746867|2497_97501546|LOC0000000002185053|MDU|-29.755364400|-57.088550800|Underground|Dutos|33.440000000|33.440000000|PT326|LOC0000000001795369|Poste|-29.755589400|-57.088395100|EQP0000000002586467|RSUGNHUB-62|LOC0000000001795355|Poste|PT319|-29.755594400|-57.089538700|EQP0000000009746802|I01GPF1666|LOC0000000002185053|MDU|2497_97501546|-29.755364400|-57.088550800|ROT0000000009746799|2497_97501546 >> PT326|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017434986|PT1619|LOC0000000001797952|Poste|-29.758868400|-57.072024200|Underground|Dutos|31.940000000|31.940000000|2161(14)_97502472|LOC0000000002231984|MDU|-29.758770200|-57.071713700|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017434958|I01GP826|LOC0000000002231984|MDU|2161(14)_97502472|-29.758770200|-57.071713700|ROT0000000017434985|PT1619 >> 2161(14)_97502472|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038105988|PT2957|LOC0000000001800629|Poste|-29.758563400|-57.089544300|Underground|Dutos|24.920000000|24.920000000|2454_97501720|LOC0000000002196074|MDU|-29.758577500|-57.089306800|EQP0000000002501492|RSUGNHUB-75|LOC0000000001795425|Poste|PT354|-29.758318300|-57.089366900|EQP0000000038105198|I01GPF1893|LOC0000000002196074|MDU|2454_97501720|-29.758577500|-57.089306800|ROT0000000038104924|PT2957 >> 2454_97501720|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038171708|PT1197|LOC0000000001797108|Poste|-29.757359200|-57.084728600|Underground|Dutos|18.430000000|18.430000000|1997_97501633|LOC0000000002208349|MDU|-29.757305500|-57.084598300|EQP0000000002531964|RSUGNHUB-69|LOC0000000001798566|Poste|PT1926|-29.756977500|-57.084544800|EQP0000000038170314|I01GPF1771|LOC0000000002208349|MDU|1997_97501633|-29.757305500|-57.084598300|ROT0000000038170042|PT1197 >> 1997_97501633|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014756323|PT2784|LOC0000000001800283|Poste|-29.757639800|-57.091329700|Underground|Dutos|23.030000000|23.030000000|2027_97501840|LOC0000000002178367|MDU|-29.757621400|-57.091092500|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|EQP0000000014579619|I01GP1802|LOC0000000002178367|MDU|2027_97501840|-29.757621400|-57.091092500|ROT0000000014755962|PT2784 >> 2027_97501840|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000036959712|PT2874|LOC0000000001800463|Poste|-29.757553800|-57.089697600|Underground|Dutos|13.290000000|13.290000000|2008_97501720|LOC0000000002206030|MDU|-29.757522400|-57.089805500|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000036958433|I01GPF1835|LOC0000000002206030|MDU|2008_97501720|-29.757522400|-57.089805500|ROT0000000036957634|PT2874 >> 2008_97501720|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014707615|PT1577|LOC0000000001797868|Poste|-29.759417000|-57.068807700|Underground|Dutos|9.940000000|9.940000000|3252_97502295|LOC0000000002234900|MDU|-29.759388200|-57.068905000|EQP0000000002389823|RSUGNHUB-25|LOC0000000001798378|Poste|PT1832|-29.759655200|-57.070541000|EQP0000000014707456|I01GP801|LOC0000000002234900|MDU|3252_97502295|-29.759388200|-57.068905000|ROT0000000014707299|PT1577 >> 3252_97502295|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009746760|2482_97501546|LOC0000000002187207|MDU|-29.755689100|-57.089022800|Underground|Dutos|19.690000000|19.690000000|PT313|LOC0000000001795343|Poste|-29.755591400|-57.088852800|EQP0000000002586467|RSUGNHUB-62|LOC0000000001795355|Poste|PT319|-29.755594400|-57.089538700|EQP0000000009746655|I01GPF1668|LOC0000000002187207|MDU|2482_97501546|-29.755689100|-57.089022800|ROT0000000009746616|2482_97501546 >> PT313|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038142418|PT366|LOC0000000001795449|Poste|-29.756435100|-57.086331200|Underground|Dutos|21.870000000|21.870000000|1879_97501523|LOC0000000002187639|MDU|-29.756518000|-57.086191300|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000038141844|I01GPF1787|LOC0000000002187639|MDU|1879_97501523|-29.756518000|-57.086191300|ROT0000000038141672|PT366 >> 1879_97501523|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017711277|3751_97502832|LOC0000000002224895|MDU|-29.773230000|-57.087645100|Underground|Dutos|10.960000000|10.960000000|PT3509|LOC0000000001801734|Poste|-29.773187800|-57.087747600|EQP0000000002124202|RSUGNHUB-07|LOC0000000001801746|Poste|PT3515|-29.773544700|-57.087741700|EQP0000000017710922|I01GPF333|LOC0000000002224895|MDU|3751_97502832|-29.773230000|-57.087645100|ROT0000000017710949|3751_97502832 >> PT3509|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000071358614|PT3634|LOC0000000001801984|Poste|-29.772339400|-57.086935500|Underground|Dutos|48.510000000|48.510000000|2690(2)_97502830|LOC0000000002223511|MDU|-29.772447100|-57.086449300|EQP0000000002342788|HUB-10|LOC0000000001801984|Poste|PT3634|-29.772339400|-57.086935500|EQP0000000071355719|I01GP384|LOC0000000002223511|MDU|2690(2)_97502830|-29.772447100|-57.086449300|ROT0000000071357391|PT3634 >> 2690(2)_97502830|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000027652845|PT1546|LOC0000000001797806|Poste|-29.748585200|-57.080652000|Underground|Dutos|26.020000000|26.020000000|3266_97501606|LOC0000000002184969|MDU|-29.748679500|-57.080807600|EQP0000000002094792|I01G01186|LOC0000000001797806|Poste|PT1546|-29.748585200|-57.080652000|EQP0000000027651549|I01GPF1185|LOC0000000002184969|MDU|3266_97501606|-29.748679500|-57.080807600|ROT0000000027651336|PT1546 >> 3266_97501606|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000022278948|PT1059|LOC0000000001796832|Poste|-29.752612200|-57.090769600|Underground|Dutos|23.630000000|23.630000000|2301_97501558|LOC0000000002201793|MDU|-29.752515800|-57.090634300|EQP0000000002630895|RSUGNHUB-48|LOC0000000001796830|Poste|PT1058|-29.752622400|-57.091175800|EQP0000000022273818|I01GPF1395|LOC0000000002201793|MDU|2301_97501558|-29.752515800|-57.090634300|ROT0000000022272711|PT1059 >> 2301_97501558|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038102994|PT356|LOC0000000001795429|Poste|-29.758307200|-57.088534200|Underground|Dutos|25.270000000|25.270000000|2515_97501825|LOC0000000002166786|MDU|-29.758213200|-57.088375900|EQP0000000002501492|RSUGNHUB-75|LOC0000000001795425|Poste|PT354|-29.758318300|-57.089366900|EQP0000000038102230|I01GPF1892|LOC0000000002166786|MDU|2515_97501825|-29.758213200|-57.088375900|ROT0000000038102072|PT356 >> 2515_97501825|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038191176|PT4262|LOC0000000004579313|Poste|-29.754716800|-57.089595200|Underground|Dutos|25.510000000|25.510000000|1718_97501538|LOC0000000002207720|MDU|-29.754807400|-57.089837600|EQP0000000002597213|RSUGNHUB-57|LOC0000000001798218|Poste|PT1752|-29.754278500|-57.089604800|EQP0000000038189305|I01GPF1524|LOC0000000002207720|MDU|1718_97501538|-29.754807400|-57.089837600|ROT0000000038188878|PT4262 >> 1718_97501538|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000028041128|PT2785|LOC0000000001800285|Poste|-29.757934300|-57.091327800|Underground|Dutos|21.670000000|21.670000000|2050_97501840|LOC0000000002180136|MDU|-29.757829600|-57.091442000|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|EQP0000000028040787|I01GPF1801|LOC0000000002180136|MDU|2050_97501840|-29.757829600|-57.091442000|ROT0000000028040757|PT2785 >> 2050_97501840|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016119798|PT2725|LOC0000000001800165|Poste|-29.758386300|-57.095566300|Underground|Dutos|31.260000000|31.260000000|1872_97501760|LOC0000000002165161|MDU|-29.758595400|-57.095349400|EQP0000000002502123|RSUGNHUB-74|LOC0000000001800355|Poste|PT2820|-29.758362600|-57.093672400|EQP0000000016118848|I01GP1858|LOC0000000002165161|MDU|1872_97501760|-29.758595400|-57.095349400|ROT0000000016119213|PT2725 >> 1872_97501760|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015088421|PT1137|LOC0000000001796988|Poste|-29.751147200|-57.088598700|Underground|Dutos|22.500000000|22.500000000|2520_97501564|LOC0000000002199219|MDU|-29.751350200|-57.088597700|EQP0000000002631602|RSUGNHUB-43|LOC0000000001796980|Poste|PT1133|-29.751130800|-57.087960000|EQP0000000015081065|I01GP1240|LOC0000000002199219|MDU|2520_97501564|-29.751350200|-57.088597700|ROT0000000014780509|PT1137 >> 2520_97501564|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015611927|PT239|LOC0000000001795195|Poste|-29.764905000|-57.086249400|Underground|Dutos|26.240000000|26.240000000|2840_97502772|LOC0000000002240320|MDU|-29.764901800|-57.086520700|EQP0000000002361764|RSUGNHUB-37|LOC0000000001795207|Poste|PT245|-29.765239100|-57.086156100|EQP0000000015596469|I01GP1141|LOC0000000002240320|MDU|2840_97502772|-29.764901800|-57.086520700|ROT0000000015600476|PT239 >> 2840_97502772|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014410113|PT1456|LOC0000000001797626|Poste|-29.750501600|-57.089699400|Underground|Dutos|24.230000000|24.230000000|1250_97501560|LOC0000000002201501|MDU|-29.750508200|-57.089949800|EQP0000000002631643|RSUGNHUB-42|LOC0000000001797630|Poste|PT1458|-29.751109200|-57.089692400|EQP0000000014409418|I01GP1211|LOC0000000002201501|MDU|1250_97501560|-29.750508200|-57.089949800|ROT0000000014409677|PT1456 >> 1250_97501560|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016121931|PT01|LOC0000000001794719|Poste|-29.760669100|-57.083089600|Underground|Dutos|39.640000000|39.640000000|2353(2)_97501674 BL 4|LOC0000000002191353|MDU|-29.760900100|-57.082776700|EQP0000000002396627|RSUGNHUB-93|LOC0000000001794719|Poste|PT01|-29.760669100|-57.083089600|EQP0000000016121903|I01GP2216|LOC0000000002191353|MDU|2353(2)_97501674 BL 4|-29.760900100|-57.082776700|ROT0000000016121930|PT01 >> 2353(2)_97501674 BL 4|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017328873|PT2275|LOC0000000001799265|Poste|-29.762102400|-57.086292200|Underground|Dutos|18.930000000|18.930000000|2549(11)_97501695|LOC0000000002183067|MDU|-29.762262200|-57.086223100|EQP0000000002400731|RSUGNHUB-89|LOC0000000001799263|Poste|PT2274|-29.762401100|-57.086291400|EQP0000000017328779|I01GP2147|LOC0000000002183067|MDU|2549(11)_97501695|-29.762262200|-57.086223100|ROT0000000017328835|PT2275 >> 2549(11)_97501695|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038193644|PT1749|LOC0000000001798212|Poste|-29.754828200|-57.089600400|Underground|Dutos|24.240000000|24.240000000|1739_97501538;BL 1|LOC0000000002184855|MDU|-29.754911200|-57.089368500|EQP0000000002597213|RSUGNHUB-57|LOC0000000001798218|Poste|PT1752|-29.754278500|-57.089604800|EQP0000000038192936|I01GPF1530|LOC0000000002184855|MDU|1739_97501538;BL 1|-29.754911200|-57.089368500|ROT0000000038192803|PT1749 >> 1739_97501538;BL 1|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259670|PT1279|LOC0000000001797272|Poste|-29.756732900|-57.081643900|Underground|Dutos|26.230000000|26.230000000|1943_97501648|LOC0000000002206861|MDU|-29.756713000|-57.081373700|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259605|I01GPF1732|LOC0000000002206861|MDU|1943_97501648|-29.756713000|-57.081373700|ROT0000000038259604|PT1279 >> 1943_97501648|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017323885|PT69|LOC0000000001794855|Poste|-29.761061700|-57.084324800|Underground|Dutos|25.930000000|25.930000000|2900_97501670|LOC0000000002195217|MDU|-29.761275800|-57.084432700|EQP0000000002396362|RSUGNHUB-94|LOC0000000001794879|Poste|PT81|-29.761063800|-57.083493900|EQP0000000017323601|I01GPF2250|LOC0000000002195217|MDU|2900_97501670|-29.761275800|-57.084432700|ROT0000000017323697|PT69 >> 2900_97501670|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017500610|PT599|LOC0000000001795915|Poste|-29.765096400|-57.070493400|Underground|Dutos|12.600000000|12.600000000|4201_97502526|LOC0000000002243227|MDU|-29.764983000|-57.070502800|EQP0000000002241470|I01G0884|LOC0000000001795915|Poste|PT599|-29.765096400|-57.070493400|EQP0000000017500407|I01GPF883|LOC0000000002243227|MDU|4201_97502526|-29.764983000|-57.070502800|ROT0000000017500507|PT599 >> 4201_97502526|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009748450|2521_97501520|LOC0000000002189785|MDU|-29.755367200|-57.087714600|Underground|Dutos|27.600000000|27.600000000|PT322|LOC0000000001795361|Poste|-29.755450800|-57.087515500|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747859|I01GPF1673|LOC0000000002189785|MDU|2521_97501520|-29.755367200|-57.087714600|ROT0000000009747818|2521_97501520 >> PT322|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016898857|PT3522|LOC0000000001801760|Poste|-29.774563900|-57.087719700|Underground|Dutos|22.590000000|22.590000000|3915_97502875;BL 1|LOC0000000002221812|MDU|-29.774604300|-57.087490700|EQP0000000002123886|RSUGNHUB-06|LOC0000000001801704|Poste|PT3494|-29.774952800|-57.087711100|EQP0000000016898437|I01GP308|LOC0000000002221812|MDU|3915_97502875;BL 1|-29.774604300|-57.087490700|ROT0000000016897951|PT3522 >> 3915_97502875;BL 1|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259041|PT1919|LOC0000000001798552|Poste|-29.758244900|-57.084253600|Underground|Dutos|15.830000000|15.830000000|2955_97501653|LOC0000000002205019|MDU|-29.758129600|-57.084205800|EQP0000000002583705|RSUGNHUB-76|LOC0000000001798578|Poste|PT1932|-29.758232500|-57.083393200|EQP0000000038258973|I01GPF1905|LOC0000000002205019|MDU|2955_97501653|-29.758129600|-57.084205800|ROT0000000038258972|PT1919 >> 2955_97501653|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
