IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000021282089|77365|LOC0000000011690114|Poste|-28.216991500|-48.673506600|Aerial|Cordoalha|27.350000000|27.350000000|77364|LOC0000000011614622|Poste|-28.217182500|-48.673683000|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368758|77365 >> 77364|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282089|77366|LOC0000000011690115|Poste|-28.216779700|-48.673311200|Aerial|Cordoalha|30.310000000|30.310000000|77365|LOC0000000011690114|Poste|-28.216991500|-48.673506600|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368757|77366 >> 77365|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282089|77295|LOC0000000011689926|Poste|-28.216230700|-48.672781900|Aerial|Cordoalha|42.660000000|42.660000000|77294|LOC0000000011689925|Poste|-28.216521800|-48.673066200|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368755|77295 >> 77294|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282089|77297|LOC0000000011619672|Poste|-28.215838000|-48.672398400|Aerial|Cordoalha|26.000000000|26.000000000|77296|LOC0000000011689927|Poste|-28.216015400|-48.672571700|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368753|77297 >> 77296|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282089|77296|LOC0000000011689927|Poste|-28.216015400|-48.672571700|Aerial|Cordoalha|31.540000000|31.540000000|77295|LOC0000000011689926|Poste|-28.216230700|-48.672781900|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368754|77296 >> 77295|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282089|77294|LOC0000000011689925|Poste|-28.216521800|-48.673066200|Aerial|Cordoalha|37.350000000|37.350000000|77366|LOC0000000011690115|Poste|-28.216779700|-48.673311200|EQP0000000011991075|I01G0070|LOC0000000011619672|Poste|77297|-28.215838000|-48.672398400|EQP0000000011991108|I01G0068|LOC0000000011614622|Poste|77364|-28.217182500|-48.673683000|ROT0000000021368756|77294 >> 77366|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79586|LOC0000000011613041|Poste|-28.266719800|-48.704748000|Aerial|Cordoalha|38.490000000|38.490000000|79579|LOC0000000011684927|Poste|-28.266895100|-48.704409400|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372959|79586 >> 79579|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79573|LOC0000000011684922|Poste|-28.267970400|-48.703837700|Aerial|Cordoalha|23.640000000|23.640000000|79572|LOC0000000011684921|Poste|-28.268090900|-48.703638900|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372966|79573 >> 79572|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79578|LOC0000000011684926|Poste|-28.267055600|-48.704099300|Aerial|Cordoalha|30.320000000|30.320000000|79577|LOC0000000011684925|Poste|-28.267193700|-48.703832500|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372961|79578 >> 79577|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79574|LOC0000000011684923|Poste|-28.267779000|-48.703703600|Aerial|Cordoalha|24.960000000|24.960000000|79573|LOC0000000011684922|Poste|-28.267970400|-48.703837700|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372965|79574 >> 79573|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79572|LOC0000000011684921|Poste|-28.268090900|-48.703638900|Aerial|Cordoalha|124.940000000|124.940000000|79571|LOC0000000011684920|Poste|-28.268637100|-48.702525000|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372967|79572 >> 79571|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79577|LOC0000000011684925|Poste|-28.267193700|-48.703832500|Aerial|Cordoalha|26.710000000|26.710000000|79576|LOC0000000011613035|Poste|-28.267315400|-48.703597500|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372962|79577 >> 79576|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79571|LOC0000000011684920|Poste|-28.268637100|-48.702525000|Aerial|Cordoalha|44.940000000|44.940000000|79570|LOC0000000011619849|Poste|-28.268805500|-48.702108300|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372968|79571 >> 79570|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79576|LOC0000000011613035|Poste|-28.267315400|-48.703597500|Aerial|Cordoalha|27.600000000|27.600000000|79575|LOC0000000011684924|Poste|-28.267562600|-48.703563400|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372963|79576 >> 79575|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79575|LOC0000000011684924|Poste|-28.267562600|-48.703563400|Aerial|Cordoalha|27.650000000|27.650000000|79574|LOC0000000011684923|Poste|-28.267779000|-48.703703600|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372964|79575 >> 79574|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276866|79579|LOC0000000011684927|Poste|-28.266895100|-48.704409400|Aerial|Cordoalha|35.240000000|35.240000000|79578|LOC0000000011684926|Poste|-28.267055600|-48.704099300|EQP0000000011990754|I01G01452|LOC0000000011613041|Poste|79586|-28.266719800|-48.704748000|EQP0000000011990753|I01G01451|LOC0000000011619849|Poste|79570|-28.268805500|-48.702108300|ROT0000000021372960|79579 >> 79578|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273351|78337|LOC0000000011617686|Poste|-28.237369900|-48.666737300|Aerial|Cordoalha|8.690000000|8.690000000|PONTOINTERESSE141|LOC0000000011607265|Indefinido|-28.237424400|-48.666801000|EQP0000000011990926|CAIXA DE EMENDA GENERICA 44|LOC0000000011617686|Poste|78337|-28.237369900|-48.666737300|EQP0000000011990933|I01GPF553|LOC0000000011607265|Ponto de Interesse|PONTOINTERESSE141|-28.237424400|-48.666801000|ROT0000000021371381|78337 >> OUTROS141|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278766|80054|LOC0000000011685789|Poste|-28.265935600|-48.687340200|Aerial|Cordoalha|30.750000000|30.750000000|80053|LOC0000000011685788|Poste|-28.265741900|-48.687564600|EQP0000000011990842|I01G01279|LOC0000000011616362|Poste|80043|-28.266180000|-48.687059200|EQP0000000011990843|I01G01280|LOC0000000011627333|Poste|80126|-28.265498800|-48.687839700|ROT0000000021374697|80054 >> 80053|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278766|80053|LOC0000000011685788|Poste|-28.265741900|-48.687564600|Aerial|Cordoalha|38.140000000|38.140000000|80126|LOC0000000011627333|Poste|-28.265498800|-48.687839700|EQP0000000011990842|I01G01279|LOC0000000011616362|Poste|80043|-28.266180000|-48.687059200|EQP0000000011990843|I01G01280|LOC0000000011627333|Poste|80126|-28.265498800|-48.687839700|ROT0000000021374698|80053 >> 80126|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278766|80054|LOC0000000011685789|Poste|-28.265935600|-48.687340200|Aerial|Cordoalha|38.650000000|38.650000000|80043|LOC0000000011616362|Poste|-28.266180000|-48.687059200|EQP0000000011990842|I01G01279|LOC0000000011616362|Poste|80043|-28.266180000|-48.687059200|EQP0000000011990843|I01G01280|LOC0000000011627333|Poste|80126|-28.265498800|-48.687839700|ROT0000000021374696|80054 >> 80043|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276716|77988|LOC0000000011689620|Poste|-28.232208800|-48.675104800|Aerial|Cordoalha|7.340000000|7.340000000|MARIO LUIZ FERNANDES (VILLAGE) 293 1226|LOC0000000011978767|MDU|-28.232237400|-48.675172300|EQP0000000011990951|CAIXA DE EMENDA GENERICA 49|LOC0000000011617625|Poste|77989|-28.232306900|-48.674831200|EQP0000000011991009|I01GP468|LOC0000000011978767|MDU|MARIO LUIZ FERNANDES (VILLAGE) 293 1226|-28.232237400|-48.675172300|ROT0000000396358810|77988 >> MARIO LUIZ FERNANDES (VILLAGE) 293 1226|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021276716|77989|LOC0000000011617625|Poste|-28.232306900|-48.674831200|Aerial|Cordoalha|28.970000000|28.970000000|77988|LOC0000000011689620|Poste|-28.232208800|-48.675104800|EQP0000000011990951|CAIXA DE EMENDA GENERICA 49|LOC0000000011617625|Poste|77989|-28.232306900|-48.674831200|EQP0000000011991009|I01GP468|LOC0000000011978767|MDU|MARIO LUIZ FERNANDES (VILLAGE) 293 1226|-28.232237400|-48.675172300|ROT0000000021372407|77989 >> 77988|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79007|LOC0000000011683189|Poste|-28.241691500|-48.672234100|Aerial|Cordoalha|27.860000000|27.860000000|79008|LOC0000000011683190|Poste|-28.241551100|-48.671998600|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370899|79007 >> 79008|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79008|LOC0000000011683190|Poste|-28.241551100|-48.671998600|Aerial|Cordoalha|35.230000000|35.230000000|79009|LOC0000000011683191|Poste|-28.241373500|-48.671700900|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370900|79008 >> 79009|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|78889|LOC0000000011611432|Poste|-28.240944600|-48.670998300|Aerial|Cordoalha|36.190000000|36.190000000|78888|LOC0000000011686268|Poste|-28.240752800|-48.670699900|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370904|78889 >> 78888|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|78887|LOC0000000011686267|Poste|-28.240600900|-48.670460900|Aerial|Cordoalha|33.410000000|33.410000000|78886|LOC0000000011622881|Poste|-28.240430100|-48.670180400|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370906|78887 >> 78886|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79009|LOC0000000011683191|Poste|-28.241373500|-48.671700900|Aerial|Cordoalha|24.100000000|24.100000000|79010|LOC0000000011683192|Poste|-28.241252100|-48.671497200|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370901|79009 >> 79010|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|78888|LOC0000000011686268|Poste|-28.240752800|-48.670699900|Aerial|Cordoalha|28.870000000|28.870000000|78887|LOC0000000011686267|Poste|-28.240600900|-48.670460900|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370905|78888 >> 78887|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79006|LOC0000000011622872|Poste|-28.241888500|-48.672564500|Aerial|Cordoalha|39.090000000|39.090000000|79007|LOC0000000011683189|Poste|-28.241691500|-48.672234100|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370898|79006 >> 79007|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79010|LOC0000000011683192|Poste|-28.241252100|-48.671497200|Aerial|Cordoalha|17.850000000|17.850000000|79011|LOC0000000011683193|Poste|-28.241162100|-48.671346400|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370902|79010 >> 79011|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|78886|LOC0000000011622881|Poste|-28.240430100|-48.670180400|Aerial|Cordoalha|37.380000000|37.380000000|78885|LOC0000000011686266|Poste|-28.240240800|-48.669865200|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370907|78886 >> 78885|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|78885|LOC0000000011686266|Poste|-28.240240800|-48.669865200|Aerial|Cordoalha|27.600000000|27.600000000|78884|LOC0000000011622879|Poste|-28.240103500|-48.669630600|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370908|78885 >> 78884|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273271|79011|LOC0000000011683193|Poste|-28.241162100|-48.671346400|Aerial|Cordoalha|41.810000000|41.810000000|78889|LOC0000000011611432|Poste|-28.240944600|-48.670998300|EQP0000000011991137|CAIXA DE EMENDA GENERICA 5|LOC0000000011981401|CS|CS-1|-28.241903000|-48.672586400|EQP0000000012008093|CAIXA DE EMENDA GENERICA 1|LOC0000000011622879|Poste|78884|-28.240103500|-48.669630600|ROT0000000021370903|79011 >> 78889|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282264|77965|LOC0000000011689321|Poste|-28.231558500|-48.673250100|Aerial|Cordoalha|37.160000000|37.160000000|77964|LOC0000000011689320|Poste|-28.231674800|-48.672895000|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|EQP0000000011990986|I01GPF435|LOC0000000011607564|Ponto de Interesse|PONTOINTERESSE101|-28.231642600|-48.673030200|ROT0000000021376258|77965 >> 77964|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282264|77977|LOC0000000011624259|Poste|-28.231560900|-48.673731500|Aerial|Cordoalha|47.250000000|47.250000000|77965|LOC0000000011689321|Poste|-28.231558500|-48.673250100|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|EQP0000000011990986|I01GPF435|LOC0000000011607564|Ponto de Interesse|PONTOINTERESSE101|-28.231642600|-48.673030200|ROT0000000021369290|77977 >> 77965|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282264|77964|LOC0000000011689320|Poste|-28.231674800|-48.672895000|Aerial|Cordoalha|13.740000000|13.740000000|PONTOINTERESSE101|LOC0000000011607564|Indefinido|-28.231642600|-48.673030200|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|EQP0000000011990986|I01GPF435|LOC0000000011607564|Ponto de Interesse|PONTOINTERESSE101|-28.231642600|-48.673030200|ROT0000000021369291|77964 >> OUTROS101|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278791|80027|LOC0000000011685509|Poste|-28.267252800|-48.687692800|Aerial|Cordoalha|26.380000000|26.380000000|80015|LOC0000000011624433|Poste|-28.267479700|-48.687611500|EQP0000000012009706|I01G01288|LOC0000000011627233|Poste|80029|-28.267046800|-48.687078900|EQP0000000011990863|I01G01287|LOC0000000011624433|Poste|80015|-28.267479700|-48.687611500|ROT0000000021374709|80027 >> 80015|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278791|80028|LOC0000000011685510|Poste|-28.267008700|-48.687418500|Aerial|Cordoalha|38.160000000|38.160000000|80027|LOC0000000011685509|Poste|-28.267252800|-48.687692800|EQP0000000012009706|I01G01288|LOC0000000011627233|Poste|80029|-28.267046800|-48.687078900|EQP0000000011990863|I01G01287|LOC0000000011624433|Poste|80015|-28.267479700|-48.687611500|ROT0000000021374708|80028 >> 80027|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278791|80029|LOC0000000011627233|Poste|-28.267046800|-48.687078900|Aerial|Cordoalha|33.590000000|33.590000000|80028|LOC0000000011685510|Poste|-28.267008700|-48.687418500|EQP0000000012009706|I01G01288|LOC0000000011627233|Poste|80029|-28.267046800|-48.687078900|EQP0000000011990863|I01G01287|LOC0000000011624433|Poste|80015|-28.267479700|-48.687611500|ROT0000000021374707|80029 >> 80028|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273236|78795|LOC0000000011621631|Poste|-28.239120600|-48.670070800|Aerial|Cordoalha|35.260000000|35.260000000|80693|LOC0000000011684132|Poste|-28.238865000|-48.670284800|EQP0000000011991134|CAIXA DE EMENDA GENERICA 2|LOC0000000011621631|Poste|78795|-28.239120600|-48.670070800|EQP0000000011990964|CAIXA DE EMENDA GENERICA 47|LOC0000000011625853|Poste|78786|-28.238701800|-48.670415900|ROT0000000021369262|78795 >> 80693|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273236|80693|LOC0000000011684132|Poste|-28.238865000|-48.670284800|Aerial|Cordoalha|22.200000000|22.200000000|78786|LOC0000000011625853|Poste|-28.238701800|-48.670415900|EQP0000000011991134|CAIXA DE EMENDA GENERICA 2|LOC0000000011621631|Poste|78795|-28.239120600|-48.670070800|EQP0000000011990964|CAIXA DE EMENDA GENERICA 47|LOC0000000011625853|Poste|78786|-28.238701800|-48.670415900|ROT0000000021369263|80693 >> 78786|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021284149|78455|LOC0000000011625099|Poste|-28.239219100|-48.667845500|Aerial|Cordoalha|32.410000000|32.410000000|78457|LOC0000000011685977|Poste|-28.239114900|-48.667536900|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990887|I01G0848|LOC0000000011619702|Poste|78471|-28.239416500|-48.666709700|ROT0000000021372480|78455 >> 78457|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021284149|78457|LOC0000000011685977|Poste|-28.239114900|-48.667536900|Aerial|Cordoalha|30.880000000|30.880000000|78475|LOC0000000011686245|Poste|-28.239347200|-48.667363100|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990887|I01G0848|LOC0000000011619702|Poste|78471|-28.239416500|-48.666709700|ROT0000000021368281|78457 >> 78475|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021284149|78475|LOC0000000011686245|Poste|-28.239347200|-48.667363100|Aerial|Cordoalha|37.970000000|37.970000000|78474|LOC0000000011686244|Poste|-28.239632900|-48.667149500|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990887|I01G0848|LOC0000000011619702|Poste|78471|-28.239416500|-48.666709700|ROT0000000021368282|78475 >> 78474|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021284149|78474|LOC0000000011686244|Poste|-28.239632900|-48.667149500|Aerial|Cordoalha|11.970000000|11.970000000|78473|LOC0000000011686243|Poste|-28.239614800|-48.667029300|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990887|I01G0848|LOC0000000011619702|Poste|78471|-28.239416500|-48.666709700|ROT0000000021368283|78474 >> 78473|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021284149|78473|LOC0000000011686243|Poste|-28.239614800|-48.667029300|Aerial|Cordoalha|38.300000000|38.300000000|78471|LOC0000000011619702|Poste|-28.239416500|-48.666709700|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990887|I01G0848|LOC0000000011619702|Poste|78471|-28.239416500|-48.666709700|ROT0000000021371952|78473 >> 78471|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278781|80049|LOC0000000011685785|Poste|-28.265695400|-48.687972600|Aerial|Cordoalha|38.640000000|38.640000000|80048|LOC0000000011685784|Poste|-28.265940000|-48.688253200|EQP0000000011990797|CAIXA DE EMENDA GENERICA 24|LOC0000000011618096|Poste|80036|-28.266133300|-48.688468200|EQP0000000011990843|I01G01280|LOC0000000011627333|Poste|80126|-28.265498800|-48.687839700|ROT0000000021369253|80049 >> 80048|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278781|80048|LOC0000000011685784|Poste|-28.265940000|-48.688253200|Aerial|Cordoalha|30.070000000|30.070000000|80036|LOC0000000011618096|Poste|-28.266133300|-48.688468200|EQP0000000011990797|CAIXA DE EMENDA GENERICA 24|LOC0000000011618096|Poste|80036|-28.266133300|-48.688468200|EQP0000000011990843|I01G01280|LOC0000000011627333|Poste|80126|-28.265498800|-48.687839700|ROT0000000021369254|80048 >> 80036|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
